Symbol,Company_Name,Country,Sector,Industry,F1,F2,F3,F4
281874,Snap-on Incorporated,United States,Industrials,Machinery,"11,550.2",0.4,2.6,8.4
BN134B,"Snowflake, Inc. Class A",United States,Information Technology,IT Services,"43,339.3",0.1,0.0,#N/A
271830,Sociedad Quimica y Minera de Chile SA Pfd Series B,Chile,Materials,Chemicals,"24,506.2",0.1,2.2,-9.3
596651,Societe Generale S.A. Class A,France,Financials,Banks,"21,696.4",3.5,6.9,13.3
706271,Sodexo SA,France,Consumer Discretionary,Hotels Restaurants & Leisure,"11,058.4",0.4,2.8,-11.5
BM8J4C,SoFi Technologies Inc,United States,Financials,Consumer Finance,"6,621.4",0.8,0.0,#N/A
482030,Sofina SA,Belgium,Financials,Diversified Financial Services,"9,132.5",1.4,0.9,53.3
BF5M0K,SoftBank Corp.,Japan,Communication Services,Wireless Telecommunication Services,"55,426.3",0.2,5.9,4.2
677062,SoftBank Group Corp.,Japan,Communication Services,Wireless Telecommunication Services,"68,366.4",1.3,0.0,57.9
654635,"Sohgo Security Services Co., Ltd.",Japan,Industrials,Commercial Services & Supplies,"2,923.6",0.9,2.3,12.7
BWC52Q,"SolarEdge Technologies, Inc.",Israel,Information Technology,Semiconductors & Semiconductor Equipment,"13,226.5",0.2,0.0,6.2
482110,Solvay SA,Belgium,Materials,Chemicals,"9,870.9",0.8,2.9,6.5
B62G7K,"Sompo Holdings,Inc.",Japan,Financials,Insurance,"13,597.4",1.3,4.2,18.5
682112,Sonic Healthcare Limited,Australia,Health Care,Health Care Providers & Services,"12,178.9",0.4,3.5,45.5
715603,Sonova Holding AG,Switzerland,Health Care,Health Care Equipment & Supplies,"20,623.1",0.1,1.4,14.8
682150,Sony Group Corporation,Japan,Consumer Discretionary,Household Durables,"112,749.5",0.5,0.6,9.9
BWSW5D,South32 Ltd.,Australia,Materials,Metals & Mining,"15,230.6",0.6,3.7,-9.0
282960,Southern Company,United States,Utilities,Electric Utilities,"78,435.6",0.4,3.7,-17.5
282377,Southern Copper Corporation,United States,Materials,Metals & Mining,"43,200.3",0.2,7.4,40.7
283154,Southwest Airlines Co.,United States,Industrials,Airlines,"26,226.5",0.4,0.0,-39.3
B038WK,Spar Group Limited,South Africa,Consumer Staples,Food & Staples Retailing,"1,832.8",0.3,5.2,3.1
688143,Spark New Zealand Limited,New Zealand,Communication Services,Diversified Telecommunication Services,"5,698.5",0.2,5.2,2.0
BWFGQN,Spirax-Sarco Engineering PLC,United Kingdom,Industrials,Machinery,"9,427.3",0.1,1.3,1.6
B42449,Splunk Inc.,United States,Information Technology,Software,"15,375.8",0.0,0.0,#N/A
630926,"Square Enix Holdings Co., Ltd.",Japan,Communication Services,Entertainment,"5,944.1",0.4,2.2,35.0
637494,Srf Limited,India,Materials,Chemicals,"8,883.0",0.1,0.3,32.3
BMGJNN,Sri Trang Gloves (Thailand) Public Co. Ltd.,Thailand,Health Care,Health Care Equipment & Supplies,"1,582.6",0.8,24.6,248.7
BF0F5R,Srisawad Corporation Public Company Ltd,Thailand,Financials,Consumer Finance,"1,967.0",0.4,3.6,19.3
B58YSC,"SS&C Technologies Holdings, Inc.",United States,Information Technology,IT Services,"15,103.4",0.4,1.3,57.7
079087,SSE plc,United Kingdom,Utilities,Electric Utilities,"25,278.9",0.3,4.3,79.4
076693,St. James's Place Plc,United Kingdom,Financials,Capital Markets,"8,063.1",0.2,4.2,21.9
B030GJ,Standard Bank Group Limited,South Africa,Financials,Banks,"17,058.2",0.7,5.2,-15.2
040828,Standard Chartered PLC,United Kingdom,Financials,Banks,"21,895.6",2.0,1.5,31.9
B3Q2FJ,"Stanley Black & Decker, Inc.",United States,Industrials,Machinery,"17,534.5",0.5,2.7,37.7
684110,"Stanley Electric Co., Ltd.",Japan,Consumer Discretionary,Auto Components,"3,040.5",1.2,2.2,-13.2
284225,Starbucks Corporation,United States,Consumer Discretionary,Hotels Restaurants & Leisure,"81,751.0",-0.1,2.7,2.6
BSQCB2,State Bank of India,India,Financials,Banks,"51,402.5",0.8,1.6,#N/A
284204,State Street Corporation,United States,Financials,Capital Markets,"24,585.7",0.9,3.4,10.0
284947,"Steel Dynamics, Inc.",United States,Materials,Metals & Mining,"14,319.7",0.5,1.8,59.3
BMD8KX,Stellantis N.V.,Netherlands,Consumer Discretionary,Automobiles,"44,671.4",1.4,0.0,-22.1
BFY8C7,STERIS Plc,Ireland,Health Care,Health Care Equipment & Supplies,"21,938.9",0.3,0.8,-2.9
596233,STMicroelectronics NV,Switzerland,Information Technology,Semiconductors & Semiconductor Equipment,"36,009.4",0.3,0.6,25.8
685085,Stockland,Australia,Real Estate,Equity Real Estate Investment Trusts (REITs),"6,515.3",1.1,6.4,36.7
507267,Stora Enso Oyj Class R,Finland,Materials,Paper & Forest Products,"14,908.8",0.8,3.0,11.0
BQ7ZV0,Straumann Holding AG,Switzerland,Health Care,Health Care Equipment & Supplies,"18,672.1",0.1,0.6,5.5
285368,Stryker Corporation,United States,Health Care,Health Care Equipment & Supplies,"87,811.2",0.2,1.2,-19.0
635640,SUBARU CORP,Japan,Consumer Discretionary,Automobiles,"12,748.7",1.2,2.6,-25.3
B0M0C8,SUMCO Corporation,Japan,Information Technology,Semiconductors & Semiconductor Equipment,"5,395.8",0.7,3.1,-11.0
685856,"Sumitomo Chemical Co., Ltd.",Japan,Materials,Chemicals,"6,809.2",1.5,4.5,19.7
685894,Sumitomo Corporation,Japan,Industrials,Trading Companies & Distributors,"17,843.5",1.5,4.9,12.6
685870,"Sumitomo Electric Industries, Ltd.",Japan,Consumer Discretionary,Auto Components,"8,643.9",1.7,3.6,-14.3
685884,"Sumitomo Metal Mining Co., Ltd.",Japan,Materials,Metals & Mining,"11,776.8",1.0,3.4,46.5
656302,"Sumitomo Mitsui Financial Group, Inc.",Japan,Financials,Banks,"41,966.1",2.5,5.6,-3.7
643189,"Sumitomo Mitsui Trust Holdings, Inc.",Japan,Financials,Banks,"11,276.9",2.1,5.1,-3.3
625086,Sumitomo Pharma Co.Ltd.,Japan,Health Care,Pharmaceuticals,"3,454.4",1.5,2.5,1.3
685890,"Sumitomo Realty & Development Co., Ltd.",Japan,Real Estate,Real Estate Management & Development,"12,037.2",1.1,1.5,1.2
B3MPN5,Sun Art Retail Group Limited,China,Consumer Staples,Food & Staples Retailing,"2,832.4",1.3,6.1,-20.1
286025,"Sun Communities, Inc.",United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"18,645.6",0.3,2.3,29.4
685992,Sun Hung Kai Properties Limited,Hong Kong,Real Estate,Real Estate Management & Development,"34,858.1",2.2,5.2,-15.9
256612,Sun Life Financial Inc.,Canada,Financials,Insurance,"28,330.6",0.7,4.5,17.3
658248,Sun Pharmaceutical Industries Limited,India,Health Care,Pharmaceuticals,"27,298.4",0.2,1.0,15.7
B4XRPN,Sunac China Holdings Ltd.,China,Real Estate,Real Estate Management & Development,"3,180.1",#N/A,#N/A,#N/A
BLN9QR,Sunac Services Holdings Ltd.,China,Real Estate,Real Estate Management & Development,"1,569.1",0.9,3.6,141.7
B3NB1P,Suncor Energy Inc.,Canada,Energy,Oil Gas & Consumable Fuels,"53,591.8",0.6,3.9,22.0
658508,Suncorp Group Limited,Australia,Financials,Insurance,"10,729.9",0.9,5.2,1.3
B1YBT0,"Sunny Optical Technology (Group) Co., Ltd.",China,Information Technology,Electronic Equipment Instruments & Components,"15,290.8",0.2,1.0,32.5
BYXB1Y,Sunrun Inc.,United States,Industrials,Electrical Equipment,"4,704.4",1.4,0.0,#N/A
BBD7Q8,Suntory Beverage & Food Ltd.,Japan,Consumer Staples,Beverages,"12,115.5",0.6,1.5,-6.6
B02GKC,Suzano S.A.,Brazil,Materials,Paper & Forest Products,"14,043.7",0.4,2.6,146.0
686550,Suzuki Motor Corp.,Japan,Consumer Discretionary,Automobiles,"14,102.0",1.1,2.4,0.8
280805,SVB Financial Group,United States,Financials,Banks,"25,379.6",0.5,0.0,20.8
B1VVGZ,Svenska Cellulosa AB SCA Class B,Sweden,Materials,Paper & Forest Products,"12,618.7",0.7,1.3,-10.1
BXDZ9Q,Svenska Handelsbanken AB Class A,Sweden,Financials,Banks,"19,581.3",1.0,5.1,6.5
718472,Swatch Group Ltd. Bearer,Switzerland,Consumer Discretionary,Textiles Apparel & Luxury Goods,"12,414.0",1.0,2.3,-9.2
484652,Swedbank AB Class A,Sweden,Financials,Banks,"16,983.8",1.1,6.2,-1.1
BP09MR,Swedish Match AB,Sweden,Consumer Staples,Tobacco,"15,565.8",0.0,1.8,27.5
686774,Swire Pacific Limited Class A,Hong Kong,Real Estate,Real Estate Management & Development,"8,065.0",4.2,5.8,-40.3
B67C2G,Swire Properties Limited,Hong Kong,Real Estate,Real Estate Management & Development,"14,074.2",2.6,5.0,-42.2
743780,Swiss Life Holding AG,Switzerland,Financials,Insurance,"17,323.3",1.0,4.5,8.5
B083BH,Swiss Prime Site AG,Switzerland,Real Estate,Real Estate Management & Development,"7,772.5",0.9,3.4,16.0
B545MG,Swiss Re AG,Switzerland,Financials,Insurance,"25,811.3",0.9,7.2,55.7
553397,Swisscom AG,Switzerland,Communication Services,Diversified Telecommunication Services,"29,996.9",0.4,3.8,9.9
B1JB4K,Symrise AG,Germany,Materials,Chemicals,"14,993.6",0.2,1.0,9.0
BP96PS,Synchrony Financial,United States,Financials,Consumer Finance,"16,589.3",0.7,2.7,12.4
686843,Synnex Technology International Corp.,Taiwan,Information Technology,Electronic Equipment Instruments & Components,"4,079.2",0.5,6.8,52.5
286771,"Synopsys, Inc.",United States,Information Technology,Software,"41,730.1",0.1,0.0,14.9
286816,Sysco Corporation,United States,Consumer Staples,Food & Staples Retailing,"40,956.1",0.0,2.4,-39.0
688380,Sysmex Corporation,Japan,Health Care,Health Care Equipment & Supplies,"12,988.1",0.2,1.0,2.9
674429,"T&D Holdings, Inc.",Japan,Financials,Insurance,"6,791.8",2.0,4.1,14.4
B94Q9V,"T-Mobile US, Inc.",United States,Communication Services,Wireless Telecommunication Services,"156,999.0",0.4,0.0,-17.2
270233,T. Rowe Price Group,United States,Financials,Capital Markets,"27,573.4",0.3,4.0,23.5
687326,Tabcorp Holdings Limited,Australia,Consumer Discretionary,Hotels Restaurants & Leisure,"8,303.8",0.6,2.5,8.5
687010,TAISEI CORP,Japan,Industrials,Construction & Engineering,"6,036.9",1.2,3.4,-9.8
645168,"Taishin Financial Holdings Co., Ltd.",Taiwan,Financials,Banks,"7,345.6",0.9,3.5,23.3
B3QX5G,"Taisho Pharmaceutical Holdings Co., Ltd.",Japan,Health Care,Pharmaceuticals,"3,174.5",2.0,2.1,-49.4
686993,Taiwan Cement Corp.,Taiwan,Materials,Construction Materials,"8,457.1",0.9,2.4,1.5
B73XCZ,"Taiwan Cooperative Financial Holding Co., Ltd.",Taiwan,Financials,Banks,"12,267.9",0.7,3.7,11.8
B04BGQ,Taiwan High Speed Rail Corporation,Taiwan,Industrials,Transportation Infrastructure,"5,209.0",0.5,2.7,-25.0
629049,"Taiwan Mobile Co., Ltd.",Taiwan,Communication Services,Wireless Telecommunication Services,"12,768.2",0.2,4.0,-4.7
688910,"Taiwan Semiconductor Manufacturing Co., Ltd.",Taiwan,Information Technology,Semiconductors & Semiconductor Equipment,"454,737.0",0.2,2.0,35.0
212211,"Take-Two Interactive Software, Inc.",United States,Communication Services,Entertainment,"14,207.0",0.3,0.0,20.0
687044,Takeda Pharmaceutical Co. Ltd.,Japan,Health Care,Pharmaceuticals,"45,718.2",1.0,4.9,98.6
B4MGD8,TAL Education Group Sponsored ADR Class A,China,Consumer Discretionary,Diversified Consumer Services,"2,719.2",1.5,0.0,#N/A
225910,Target Corporation,United States,Consumer Discretionary,Multiline Retail,"74,934.4",0.1,2.2,41.6
B01NPJ,Tata Consultancy Services Limited,India,Information Technology,IT Services,"153,963.2",0.1,1.2,4.2
612148,Tata Consumer Products Limited,India,Consumer Staples,Food Products,"8,542.6",0.2,0.8,13.4
B611LV,Tata Motors Limited,India,Consumer Discretionary,Automobiles,"18,288.1",0.4,0.0,#N/A
B6Z1L7,Tata Power Company Limited,India,Utilities,Electric Utilities,"9,391.1",0.3,0.7,12.3
610115,Tata Steel Limited,India,Materials,Metals & Mining,"17,654.2",0.8,4.3,72.0
087823,Taylor Wimpey plc,United Kingdom,Consumer Discretionary,Household Durables,"5,576.0",1.0,6.8,-17.7
BJMY6G,TC Energy Corporation,Canada,Energy,Oil Gas & Consumable Fuels,"56,276.6",0.4,4.9,-22.8
686930,TDK Corporation,Japan,Information Technology,Electronic Equipment Instruments & Components,"13,030.8",0.8,2.4,9.2
B62B7C,TE Connectivity Ltd.,Switzerland,Information Technology,Electronic Equipment Instruments & Components,"39,408.3",0.3,1.8,-5.2
BWFGD6,Tech Mahindra Limited,India,Information Technology,IT Services,"13,855.7",0.2,3.8,2.4
B0190C,"Techtronic Industries Co., Ltd.",Hong Kong,Industrials,Machinery,"23,061.5",0.2,1.7,27.4
287932,Teck Resources Limited Class B,Canada,Materials,Metals & Mining,"21,245.4",0.9,1.0,15.9
BYQRFY,"Teladoc Health, Inc.",United States,Health Care,Health Care Technology,"4,975.7",1.7,0.0,#N/A
B97C73,Tele2 AB Class B,Sweden,Communication Services,Wireless Telecommunication Services,"9,086.5",0.4,5.1,74.2
763439,Telecom Italia S.p.A.,Italy,Communication Services,Diversified Telecommunication Services,"6,065.7",3.3,3.7,90.6
250347,Teledyne Technologies Incorporated,United States,Information Technology,Electronic Equipment Instruments & Components,"18,313.2",0.4,0.0,3.1
288140,Teleflex Incorporated,United States,Health Care,Health Care Equipment & Supplies,"13,429.4",0.3,0.5,13.8
595937,Telefonaktiebolaget LM Ericsson Class B,Sweden,Information Technology,Communications Equipment,"26,258.5",0.5,3.2,#N/A
B6XFBX,Telefonica Brasil S.A.,Brazil,Communication Services,Diversified Telecommunication Services,"16,841.8",0.7,0.0,-27.5
B7VG6L,Telefonica Deutschland Holding AG,Germany,Communication Services,Diversified Telecommunication Services,"9,134.7",0.8,6.2,#N/A
573252,Telefonica SA,Spain,Communication Services,Diversified Telecommunication Services,"27,717.2",1.0,5.1,73.8
686839,Telekom Malaysia Bhd.,Malaysia,Communication Services,Diversified Telecommunication Services,"4,146.4",0.4,2.7,70.7
473249,Telenor ASA,Norway,Communication Services,Diversified Telecommunication Services,"18,076.5",0.2,7.4,-2.2
599933,Teleperformance SA,France,Industrials,Professional Services,"18,890.2",0.2,1.1,18.9
597838,Telia Company AB,Sweden,Communication Services,Diversified Telecommunication Services,"16,548.9",0.5,5.0,8.7
608728,Telstra Corporation Limited,Australia,Communication Services,Diversified Telecommunication Services,"32,159.1",0.4,4.0,-17.0
238109,TELUS Corporation,Canada,Communication Services,Diversified Telecommunication Services,"33,650.3",0.4,4.2,-9.3
714789,Temenos AG,Switzerland,Information Technology,Software,"7,570.4",0.1,1.0,-0.6
690461,Tenaga Nasional Bhd,Malaysia,Utilities,Electric Utilities,"11,933.1",1.1,4.3,2.7
753851,Tenaris S.A.,Luxembourg,Energy,Energy Equipment & Services,"18,870.7",0.7,2.5,19.4
BMMV2K,Tencent Holdings Ltd.,China,Communication Services,Interactive Media & Services,"418,650.0",0.3,0.4,46.3
BFZYWR,Tencent Music Entertainment Group Sponsored ADR Class A,China,Communication Services,Entertainment,"6,641.9",1.2,0.0,28.1
288418,"Teradyne, Inc.",United States,Information Technology,Semiconductors & Semiconductor Equipment,"16,468.9",0.1,0.4,35.7
B01BN5,Terna S.p.A.,Italy,Utilities,Electric Utilities,"17,189.6",0.3,3.6,5.1
688507,Terumo Corporation,Japan,Health Care,Health Care Equipment & Supplies,"23,603.3",0.3,0.9,-5.0
BLGZ98,Tesco PLC,United Kingdom,Consumer Staples,Food & Staples Retailing,"24,230.9",0.8,4.1,4.1
B616C7,Tesla Inc,United States,Consumer Discretionary,Automobiles,"735,370.2",0.0,0.0,#N/A
288540,Texas Instruments Incorporated,United States,Information Technology,Semiconductors & Semiconductor Equipment,"157,039.4",0.1,2.7,18.8
288593,Textron Inc.,United States,Industrials,Aerospace & Defense,"13,690.1",0.5,0.1,-12.3
BDRXBF,TFI International Inc.,Canada,Industrials,Road & Rail,"7,077.1",0.3,1.4,42.8
B0300P,Thai Oil Public Co. Ltd.,Thailand,Energy,Oil Gas & Consumable Fuels,"3,379.9",1.0,4.4,7.8
BYTBHS,Thai Union Group Public Company Limited,Thailand,Consumer Staples,Food Products,"2,278.5",0.7,5.7,41.5
416279,Thales SA,France,Industrials,Aerospace & Defense,"25,604.9",0.3,2.2,-6.3
288690,Thermo Fisher Scientific Inc.,United States,Health Care,Life Sciences Tools & Services,"212,238.9",0.2,0.2,47.1
BFXPTB,Thomson Reuters Corporation,Canada,Industrials,Professional Services,"46,399.1",0.3,1.9,124.2
B0J4PP,Tiger Brands Limited,South Africa,Consumer Staples,Food Products,"1,650.9",0.6,5.9,-20.7
BN71RB,TIM SA (Brazil),Brazil,Communication Services,Wireless Telecommunication Services,"6,694.9",0.8,0.0,-32.1
690355,Tingyi (Cayman Islands) Holding Corp.,China,Consumer Staples,Food Products,"9,344.8",0.3,10.0,17.0
B2Q4CR,TIS Inc.,Japan,Information Technology,IT Services,"6,742.6",0.4,1.3,10.7
613934,Titan Company Limited,India,Consumer Discretionary,Textiles Apparel & Luxury Goods,"24,108.1",0.0,0.3,7.2
298930,TJX Companies Inc,United States,Consumer Discretionary,Specialty Retail,"70,689.2",0.1,2.0,-21.8
B8KH5G,TMX Group Ltd.,Canada,Financials,Capital Markets,"5,966.8",0.5,2.4,17.6
689516,"Tobu Railway Co., Ltd.",Japan,Industrials,Road & Rail,"4,911.3",0.8,0.8,-21.7
689520,Toho Co. Ltd.,Japan,Communication Services,Entertainment,"7,224.2",0.5,0.8,-12.9
651312,"Tokio Marine Holdings, Inc.",Japan,Financials,Insurance,"35,543.9",1.0,3.6,-2.0
667979,Tokyo Century Corporation,Japan,Financials,Diversified Financial Services,"3,949.8",1.4,3.5,-5.8
689540,"Tokyo Electric Power Company Holdings, Incorporated",Japan,Utilities,Electric Utilities,"6,382.9",4.2,0.0,-62.8
689567,Tokyo Electron Ltd.,Japan,Information Technology,Semiconductors & Semiconductor Equipment,"71,154.9",0.1,2.8,18.2
689544,"TOKYO GAS Co., Ltd.",Japan,Utilities,Gas Utilities,"9,197.6",1.1,2.5,-11.4
689654,TOKYU CORPORATION,Japan,Industrials,Road & Rail,"7,622.3",0.8,1.0,-78.0
BGM5R2,Tongcheng Travel Holdings Limited,China,Consumer Discretionary,Hotels Restaurants & Leisure,"3,787.8",0.6,0.0,-7.3
B05L89,Top Glove Corporation Bhd.,Malaysia,Health Care,Health Care Equipment & Supplies,"2,701.5",0.5,28.0,220.2
689702,TOPPAN INC.,Japan,Industrials,Commercial Services & Supplies,"6,508.5",1.8,1.8,32.1
BJRFW2,Topsports International Holdings Limited,Hong Kong,Consumer Discretionary,Specialty Retail,"4,859.8",0.3,4.8,22.3
689714,"Toray Industries, Inc.",Japan,Materials,Chemicals,"8,169.3",1.4,2.8,4.5
289710,Toromont Industries Ltd.,Canada,Industrials,Trading Companies & Distributors,"7,011.3",0.2,1.4,8.6
289722,Toronto-Dominion Bank,Canada,Financials,Banks,"130,224.9",0.6,3.9,12.5
B0XPSB,Torrent Pharmaceuticals Ltd,India,Health Care,Pharmaceuticals,"5,641.5",0.1,1.5,37.7
689721,Toshiba Corporation,Japan,Industrials,Industrial Conglomerates,"18,767.8",0.5,5.2,-31.6
690028,Tosoh Corporation,Japan,Materials,Chemicals,"4,917.2",1.2,4.2,8.7
B15C55,TotalEnergies SE,France,Energy,Oil Gas & Consumable Fuels,"142,409.3",0.8,5.3,14.3
689746,TOTO Ltd,Japan,Industrials,Building Products,"5,945.9",0.6,2.3,11.4
B10LQP,TOTVS S.A.,Brazil,Information Technology,Software,"3,308.7",0.3,0.8,55.8
B3QJ0H,Tourmaline Oil Corp.,Canada,Energy,Oil Gas & Consumable Fuels,"18,484.8",0.5,1.1,97.0
689996,"Toyo Suisan Kaisha, Ltd.",Japan,Consumer Staples,Food Products,"4,038.5",0.8,2.0,19.3
690054,Toyota Industries Corp.,Japan,Industrials,Machinery,"20,743.1",1.5,2.2,8.1
690064,Toyota Motor Corp.,Japan,Consumer Discretionary,Automobiles,"256,772.6",0.8,2.7,20.1
690058,Toyota Tsusho Corp.,Japan,Industrials,Trading Companies & Distributors,"12,311.9",1.1,3.6,20.6
290033,Tractor Supply Company,United States,Consumer Discretionary,Specialty Retail,"20,321.1",0.1,2.0,29.9
BD8FDD,"Trade Desk, Inc. Class A",United States,Information Technology,Software,"24,695.6",0.1,0.0,25.4
BJXMVK,"Tradeweb Markets, Inc. Class A",United States,Financials,Capital Markets,"14,863.3",0.3,0.5,14.8
BK9ZQ9,Trane Technologies plc,Ireland,Industrials,Building Products,"30,427.6",0.2,2.1,-0.1
B11FJK,TransDigm Group Incorporated,United States,Industrials,Aerospace & Defense,"29,285.4",-0.1,0.0,-20.7
BYMWL8,TransUnion,United States,Industrials,Professional Services,"15,318.9",0.3,0.5,9.9
620088,Transurban Group Ltd.,Australia,Industrials,Transportation Infrastructure,"30,730.2",0.3,2.6,#N/A
276950,"Travelers Companies, Inc.",United States,Financials,Insurance,"41,830.0",0.6,2.1,20.7
632195,TravelSky Technology Ltd. Class H,China,Information Technology,IT Services,"4,303.1",0.7,0.6,-46.1
B61JC6,Treasury Wine Estates Limited,Australia,Consumer Staples,Beverages,"5,701.7",0.5,2.5,-21.3
612528,Trend Micro Incorporated,Japan,Information Technology,Software,"8,054.3",0.2,2.1,5.6
BDDRN3,Trent Limited,India,Consumer Discretionary,Multiline Retail,"4,743.9",0.1,0.2,-1.5
290395,Trimble Inc.,United States,Information Technology,Electronic Equipment Instruments & Components,"16,199.2",0.2,0.0,16.9
BYM8TY,"True Corp. Public Co., Ltd.",Thailand,Communication Services,Diversified Telecommunication Services,"4,287.5",0.6,1.5,#N/A
BKP728,Truist Financial Corporation,United States,Financials,Banks,"61,724.3",0.9,4.1,3.3
BXDZ97,Tryg A/S,Denmark,Financials,Insurance,"14,394.8",0.5,3.0,3.8
690580,"Tsingtao Brewery Co., Ltd. Class H",China,Consumer Staples,Beverages,"13,746.7",0.3,2.1,29.8
B0MKZN,"TSURUHA Holdings, Inc.",Japan,Consumer Staples,Food & Staples Retailing,"2,670.0",0.9,2.5,-2.5
B03MYN,Turkcell Iletisim Hizmetleri A.S.,Turkey,Communication Services,Wireless Telecommunication Services,"2,650.6",0.6,3.0,14.1
